stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code,level_id
AIX-23668,23668,Maison d'Arret D59,M.d'Arrêt D59,43.479092,5.394563,,,0,,,0,,
AIX-24371,24371,Maison d'Arrêt,Maison d'Arrêt,43.481525,5.395708,,,0,,,0,,
AIX-26325,26325,Maison du Droit,Maison du Droit,43.524445,5.415522,,,0,,,0,,
AIX-23137,23137,Malacrida,Malacrida,43.514084,5.469983,,,0,,,0,,
AIX-24393,24393,Malacrida,Malacrida,43.514145,5.470213,,,0,,,0,,
AIX-22054,22054,Malherbe,Malherbe,43.523891,5.447196,,,0,,,0,,
AIX-23669,23669,Marcel Pagnol,Marcel Pagnol,43.526646,5.423887,,,0,,,0,,
AIX-24930,24930,Marcel Pagnol,Marcel Pagnol,43.526192,5.423975,,,0,,,0,,
AIX-30039,30039,Margueride,Margueride,43.522446,5.421098,,,0,,,0,,
AIX-23988,23988,Marguerite,Marguerite,43.550259,5.438749,,,0,,,0,,
AIX-26245,26245,Marguerite,Marguerite,43.550549,5.438544,,,0,,,0,,
AIX-20541,20541,Martin,Martin,43.514542,5.432755,,,0,,,0,,
AIX-23301,23301,Martin,Martin,43.514355,5.431868,,,0,,,0,,
AIX-20726,20726,Maruège,Maruège,43.544388,5.4556,,,0,,,0,,
AIX-26246,26246,Maruège,Maruège,43.544949,5.455366,,,0,,,0,,
AIX-22823,22823,Maruège Haut,Maruège Haut,43.546432,5.45482,,,0,,,0,,
AIX-24831,24831,Maruège Haut,Maruège Haut,43.54631,5.455022,,,0,,,0,,
AIX-22258,22258,Mas d'Aubère,Mas d'Aubère,43.571232,5.468795,,,0,,,0,,
AIX-26001,26001,Mas d'Aubère,Mas d'Aubère,43.570904,5.468353,,,0,,,0,,
AIX-26166,26166,Matins Clairs,Matins Clairs,43.593971,5.476075,,,0,,,0,,
AIX-21435,21435,Maurel,Maurel,43.583473,5.422016,,,0,,,0,,
AIX-21878,21878,Maurel,Maurel,43.583511,5.422097,,,0,,,0,,
AIX-22687,22687,Mauriat,Mauriat,43.515388,5.466041,,,0,,,0,,
AIX-26464,26464,Mauriat,Mauriat,43.515991,5.466718,,,0,,,0,,
AIX-23938,23938,Mavel,Mavel,43.489384,5.416124,,,0,,,0,,
AIX-26156,26156,Mavel,Mavel,43.489422,5.416096,,,0,,,0,,
AIX-24038,24038,Meyran,Meyran,43.511822,5.454042,,,0,,,0,,
AIX-25469,25469,Meyran,Meyran,43.511726,5.453313,,,0,,,0,,
AIX-26155,26155,Milles - Mairie,Mairie - Milles,43.503311,5.385771,,,0,,,0,,
AIX-21924,21924,Minimes,Minimes,43.528744,5.436259,,,0,,,0,,
AIX-23100,23100,Minimes,Minimes,43.528603,5.436275,,,0,,,0,,
AIX-20890,20890,Miollis,Miollis,43.528027,5.45519,,,0,,,0,,
AIX-25470,25470,Mirabeau Italie,Mirabeau Italie,43.526985,5.452149,,,0,,,0,,
AIX-22137,22137,Monclar,Monclar,43.507801,5.38675,,,0,,,0,,
AIX-37912,37912,Monclar,Monclar,43.507931,5.386737,,,0,,,0,,
AIX-34091,34091,Montaiguet,Montaiguet,43.504559,5.44608,,,0,,,0,,
AIX-20055,20055,Montricher,Montricher,43.479031,5.383891,,,0,,,0,,
AIX-21701,21701,Montvert,Montvert,43.545349,5.440753,,,0,,,0,,
AIX-23814,23814,Montvert,Monvert,43.545673,5.440851,,,0,,,0,,
AIX-26157,26157,Moulin,Moulin,43.535793,5.457696,,,0,,,0,,
AIX-26497,26497,Moulin,Moulin,43.536457,5.457617,,,0,,,0,,
AIX-23815,23815,Moulin de Testas,Moulin Testas,43.517368,5.449767,,,0,,,0,,
AIX-25916,25916,Moulin de Testas,Moulin Testas,43.517555,5.449948,,,0,,,0,,
AIX-21353,21353,Mouret,Mouret,43.520031,5.4347,,,0,,,0,,
AIX-21702,21702,Mouret,Mouret,43.520069,5.435095,,,0,,,0,,
AIX-22368,22368,Muriers Blancs,Muriers Blanc,43.542641,5.441085,,,0,,,0,,
AIX-25386,25386,Muriers Blancs,Muriers Blanc,43.542686,5.440988,,,0,,,0,,
AIX-24581,24581,Musée Granet,Musée Granet,43.525974,5.45307,,,0,,,0,,
AIX-37959,37959,Mère de Dieu Brûlé,Mère Dieu Brûlé,43.50732,5.43753,,,0,,,0,,
AIX-37960,37960,Mère de Dieu Brûlé,Mère Dieu Brûlé,43.507038,5.43686,,,0,,,0,,
AIX-23186,23186,Nation,Nation,43.533733,5.445476,,,0,,,0,,
AIX-25472,25472,Nation,Nation,43.534119,5.445191,,,0,,,0,,
AIX-26202,26202,Nelson Mandela,Nelson Mandela,43.529026,5.438655,,,0,,,0,,
AIX-21085,21085,Niollon,Niollon,43.527554,5.442679,,,0,,,0,,
AIX-22336,22336,Niollon,Niollon,43.527966,5.44154,,,0,,,0,,
AIX-21895,21895,Novotel,Novotel,43.511841,5.457402,,,0,,,0,,
AIX-23954,23954,Novotel,Novotel,43.511883,5.457265,,,0,,,0,,
AIX-21292,21292,Oliviers,Oliviers,43.545162,5.415978,,,0,,,0,,
AIX-21572,21572,Oliviers,Oliviers,43.545052,5.416025,,,0,,,0,,
AIX-24039,24039,Olympia,Olympia,43.536572,5.437121,,,0,,,0,,
AIX-24582,24582,Olympia,Olympia,43.536522,5.437021,,,0,,,0,,
AIX-20056,20056,Ontano,Ontano,43.547363,5.442791,,,0,,,0,,
AIX-24650,24650,Ontano,Ontano,43.54734,5.442643,,,0,,,0,,
AIX-23187,23187,Oraison,Oraison,43.521286,5.454343,,,0,,,0,,
AIX-26326,26326,Oraison,Oraison,43.521572,5.454047,,,0,,,0,,
AIX-20493,20493,P+R Arena,P+R Arena,43.471737,5.402144,,,0,,,0,,
AIX-28182,28182,P+R Arena,P+R Arena,43.471554,5.402022,,,0,,,0,,
AIX-23749,23749,P+R Brunet,P+R Brunet,43.547413,5.439464,,,0,,,0,,
AIX-28385,28385,P+R Brunet,P+R Brunet,43.547371,5.439432,,,0,,,0,,
AIX-24964,24964,P+R Krypton,P+R Krypton,43.51133,5.44906,,,0,,,0,,
AIX-24984,24984,P+R Lt Cl Jeanpierre,P+R Lt Cl J.Pier,43.53117,5.41657,,,0,,,0,,
AIX-29152,29152,P+R Lt Cl Jeanpierre,P+R Lt Cl J.Pier,43.530979,5.41671,,,0,,,0,,
AIX-30030,30030,P+R Lt Cl Jeanpierre,P+R Lt Cl J.Pier,43.531036,5.415931,,,0,,,0,,
AIX-30032,30032,P+R Lt Cl Jeanpierre,P+R Lt Cl J.Pier,43.531174,5.416165,,,0,,,0,,
AIX-24028,24028,P+R Malacrida,P+R Malacrida,43.515491,5.468707,,,0,,,0,,
AIX-26176,26176,P+R Malacrida,P+R Malacrida,43.515415,5.468589,,,0,,,0,,
AIX-28195,28195,P+R Plan d'Aillane,P+R Pl d'Aillane,43.497925,5.370503,,,0,,,0,,
AIX-24768,24768,P+R Route des Alpes,P+R Route Alpes,43.540512,5.457297,,,0,,,0,,
AIX-26158,26158,P+R Route des Alpes,P+R Route Alpes,43.54044,5.457193,,,0,,,0,,
AIX-22641,22641,Palatines,Palatines,43.5802,5.413547,,,0,,,0,,
AIX-23907,23907,Palatines,Palatines,43.58012,5.41379,,,0,,,0,,
AIX-21876,21876,Palerne,Palerne,43.577389,5.42229,,,0,,,0,,
AIX-24723,24723,Palerne,Palerne,43.577412,5.422008,,,0,,,0,,
AIX-26152,26152,Palette,Palette,43.512798,5.494956,,,0,,,0,,
AIX-26495,26495,Palette,Palette,43.512665,5.494869,,,0,,,0,,
AIX-25534,25534,Parade,Parade,43.508118,5.42361,,,0,,,0,,
AIX-25917,25917,Parade,Parade,43.507999,5.423786,,,0,,,0,,
AIX-22397,22397,Parc  d'Ariane,Parc d'Ariane,43.524086,5.412557,,,0,,,0,,
AIX-23748,23748,Parc  d'Ariane,Parc d'Ariane,43.523914,5.41243,,,0,,,0,,
AIX-23816,23816,Parc Beauregard,Parc Beauregard,43.537582,5.470905,,,0,,,0,,
AIX-25030,25030,Parc Beauregard,Parc Beauregard,43.537682,5.470801,,,0,,,0,,
AIX-20036,20036,Parc Club du Golf,Parc Club Golf,43.485508,5.361713,,,0,,,0,,
AIX-22185,22185,Parc Club du Golf,Parc Club Golf,43.485008,5.36272,,,0,,,0,,
AIX-20298,20298,Parc des Rapegons,Parc des Rapegon,43.517517,5.502982,,,0,,,0,,
AIX-21560,21560,Parc des Rapegons,Parc des Rapegon,43.517906,5.503689,,,0,,,0,,
AIX-20287,20287,Parc Jourdan,Parc Jourdan,43.520515,5.44979,,,0,,,0,,
AIX-20667,20667,Parc Jourdan,Parc Jourdan,43.520267,5.4497,,,0,,,0,,
AIX-20483,20483,Parc Mozart,Parc Mozart,43.534557,5.439164,,,0,,,0,,
AIX-21962,21962,Parc Rambot,Parc Rambot,43.530937,5.455961,,,0,,,0,,
AIX-22322,22322,Parc Rambot,Parc Rambot,43.530758,5.455858,,,0,,,0,,
AIX-23750,23750,Parc Rigaud,Parc Rigaud,43.563091,5.471885,,,0,,,0,,
AIX-22981,22981,Parc Saint-Mitre,Parc St-Mitre,43.53204,5.424486,,,0,,,0,,
AIX-25919,25919,Parc Saint-Mitre,Parc St-Mitre,43.532104,5.423168,,,0,,,0,,
AIX-22138,22138,Parking 3 Bons Dieux,P. 3 Bons Dieux,43.534992,5.476191,,,0,,,0,,
AIX-20891,20891,Parking Carcassonne,P. Carcassonne,43.52322,5.460619,,,0,,,0,,
AIX-21354,21354,Parking Carcassonne,P. Carcassonne,43.522888,5.460459,,,0,,,0,,
AIX-24882,24882,Pascalis,Pascalis,43.562191,5.467482,,,0,,,0,,
AIX-25473,25473,Pascalis,Pascalis,43.562313,5.46759,,,0,,,0,,
AIX-22971,22971,Pasteur,Pasteur,43.533306,5.445871,,,0,,,0,,
AIX-23268,23268,Pasteur,Pasteur,43.533237,5.446031,,,0,,,0,,
AIX-23267,23267,Pasteur Notre-Dame,Pasteur N. Dame,43.534386,5.44647,,,0,,,0,,
AIX-23049,23049,Paul Jullien,Paul Jullien,43.512657,5.481788,,,0,,,0,,
AIX-23475,23475,Paul Jullien,Paul Jullien,43.512352,5.482276,,,0,,,0,,
AIX-37914,37914,Pauliane Crous,Pauliane Crous,43.507053,5.447096,,,0,,,0,,
AIX-37916,37916,Pauliane Crous,Pauliane Crous,43.506409,5.447549,,,0,,,0,,
AIX-21573,21573,Payot,Payot,43.522423,5.413535,,,0,,,0,,
AIX-24583,24583,Payot,Payot,43.522358,5.413493,,,0,,,0,,
AIX-21205,21205,Petit Nice,Petit Nice,43.534454,5.462999,,,0,,,0,,
AIX-23630,23630,Petit Nice,Petit Nice,43.533806,5.462532,,,0,,,0,,
AIX-25701,25701,Petit Nice,Petit Nice,43.533703,5.463513,,,0,,,0,,
AIX-24174,24174,Petit Roquefavour,Pt Roquefavour,43.535709,5.469514,,,0,,,0,,
AIX-25535,25535,Petit Roquefavour,Pt Roquefavour,43.535316,5.468741,,,0,,,0,,
AIX-24584,24584,Petite Chartreuse,Pte Chartreuse,43.531582,5.431959,,,0,,,0,,
AIX-24883,24883,Petite Chartreuse,Pte Chartreuse,43.531586,5.431485,,,0,,,0,,
AIX-20012,20012,Petite Mignarde,Pte Mignarde,43.566921,5.465242,,,0,,,0,,
AIX-21344,21344,Petite Mignarde,Pte Mignarde,43.567375,5.465593,,,0,,,0,,
AIX-24040,24040,Peupliers,Peupliers,43.53894,5.449824,,,0,,,0,,
AIX-25474,25474,Peupliers,Peupliers,43.538902,5.449645,,,0,,,0,,
AIX-21963,21963,Peytral,Peytral,43.532101,5.456891,,,0,,,0,,
AIX-20892,20892,Philibert,Philibert,43.494808,5.342905,,,0,,,0,,
AIX-25536,25536,Philibert,Philibert,43.494884,5.342681,,,0,,,0,,
AIX-20893,20893,Picasso,Picasso,43.528599,5.416045,,,0,,,0,,
AIX-23817,23817,Picasso,Picasso,43.527908,5.415892,,,0,,,0,,
AIX-22491,22491,Pichaury,Pichaury,43.480339,5.36693,,,0,,,0,,
AIX-22909,22909,Pichaury,Pichaury,43.47982,5.36761,,,0,,,0,,
AIX-22198,22198,Pinette,Pinette,43.536919,5.467707,,,0,,,0,,
AIX-22535,22535,Pinette,Pinette,43.537251,5.467806,,,0,,,0,,
AIX-22398,22398,Piscine Yves Blanc,Piscine Y.Blanc,43.526779,5.460552,,,0,,,0,,
AIX-25475,25475,Piscine Yves Blanc,Piscine Y.Blanc,43.526451,5.4602,,,0,,,0,,
AIX-37968,37968,Piscine Yves Blanc,Piscine Y.Blanc,43.526901,5.4603,,,0,,,0,,
AIX-23188,23188,Plaine,Plaine,43.555035,5.41166,,,0,,,0,,
AIX-25476,25476,Plaine,Plaine,43.554985,5.411771,,,0,,,0,,
AIX-24176,24176,Plantation,Plantation,43.582516,5.408648,,,0,,,0,,
AIX-22051,22051,Platanes,Platanes,43.555683,5.459507,,,0,,,0,,
AIX-23146,23146,Platanes,Platanes,43.556103,5.459896,,,0,,,0,,
AIX-21123,21123,Pleiades,Pléiades,43.491253,5.340556,,,0,,,0,,
AIX-24769,24769,Pleiades,Pléiades,43.491081,5.340308,,,0,,,0,,
AIX-22848,22848,Pompidou,Pompidou,43.528477,5.438953,,,0,,,0,,
AIX-22787,22787,Pont Arc Mairie,Pont Arc Mairie,43.509544,5.438199,,,0,,,0,,
AIX-20057,20057,Pont de L'Arc,Pont de L'Arc,43.509434,5.440727,,,0,,,0,,
AIX-23818,23818,Pont de L'Arc,Pont de L'Arc,43.509483,5.440955,,,0,,,0,,
AIX-26263,26263,Pont de L'Arc,Pont de L'Arc,43.51022,5.441081,,,0,,,0,,
AIX-20894,20894,Pont de la Torse,Pont de la Torse,43.526894,5.463506,,,0,,,0,,
AIX-24651,24651,Pont de la Torse,Pont de la Torse,43.527016,5.463321,,,0,,,0,,
AIX-23158,23158,Pont des Chandelles,Pont Chandelles,43.510956,5.487617,,,0,,,0,,
AIX-24493,24493,Pont des Chandelles,Pont Chandelles,43.510994,5.487115,,,0,,,0,,
AIX-20895,20895,Pont des Corneilles,Pont Corneilles,43.541462,5.454301,,,0,,,0,,
AIX-20485,20485,Pont Figuière,Pont Figuière,43.515575,5.434917,,,0,,,0,,
AIX-23189,23189,Pont Figuière,Pont Figuière,43.515537,5.434653,,,0,,,0,,
AIX-20003,20003,Pont Rout,Pont Rout,43.547543,5.413114,,,0,,,0,,
AIX-21481,21481,Pontier,Pontier,43.532791,5.43716,,,0,,,0,,
AIX-24372,24372,Pontier,Pontier,43.532871,5.436898,,,0,,,0,,
AIX-20736,20736,Portail Cezanne,Portail Cezanne,43.542671,5.445756,,,0,,,0,,
AIX-21209,21209,Portail Cezanne,Portail Cezanne,43.542149,5.445643,,,0,,,0,,
AIX-25403,25403,Portail Cezanne,Portail Cezanne,43.542542,5.446159,,,0,,,0,,
AIX-26553,26553,Portail Cezanne,Portail Cezanne,43.542141,5.445532,,,0,,,0,,
AIX-21543,21543,Présidente,Présidente,43.590267,5.457388,,,0,,,0,,
AIX-22788,22788,Présidente,Présidente,43.59026,5.457462,,,0,,,0,,
AIX-22139,22139,Puget,Puget,43.519554,5.449824,,,0,,,0,,
AIX-20543,20543,Puy Du Roy,Puy du Roy,43.554649,5.43395,,,0,,,0,,
AIX-25031,25031,Puy Du Roy,Puy du Roy,43.555309,5.434034,,,0,,,0,,
AIX-26241,26241,Puyricard C 22,Puyricard C 22,43.584118,5.415206,,,0,,,0,,
AIX-23429,23429,Puyricard Centre,Puyricard Centre,43.580608,5.42264,,,0,,,0,,
AIX-24737,24737,Puyricard Centre,Puyricard Centre,43.580509,5.422539,,,0,,,0,,
AIX-21342,21342,Puyricard Fêtes,Puyricard Fêtes,43.580734,5.421522,,,0,,,0,,
AIX-25866,25866,Puyricard Fêtes,Puyricard Fêtes,43.580574,5.421289,,,0,,,0,,
AIX-22197,22197,Pâquerettes,Pâquerettes,43.537418,5.444781,,,0,,,0,,
AIX-25029,25029,Pâquerettes,Pâquerettes,43.536469,5.444756,,,0,,,0,,
AIX-26105,26105,Pérouse,Pérouse,43.524109,5.435452,,,0,,,0,,
AIX-22086,22086,Pôle d'Activités,Pôle d'Activités,43.491234,5.373515,,,0,,,0,,
AIX-25514,25514,Pôle d'Activités,Pôle d'Activités,43.490902,5.37264,,,0,,,0,,
AIX-29148,29148,Pôle d'Activités,Pôle d'Activités,43.491039,5.37326,,,0,,,0,,
AIX-22921,22921,Pôle de La Beauvalle,Pôle Beauvalle,43.513012,5.437216,,,0,,,0,,
AIX-24884,24884,Pôle de La Beauvalle,Pôle Beauvalle,43.513008,5.4371,,,0,,,0,,
AIX-23246,23246,Quai Saint-Louis N°1,Quai St Louis 1,43.530979,5.452148,,,0,,,0,,
AIX-23236,23236,Quai Saint-Louis N°4,Quai St Louis 4,43.529972,5.452986,,,0,,,0,,
AIX-20121,20121,Quatre Tours,Quatre Tours,43.590492,5.47856,,,0,,,0,,
AIX-23035,23035,Quatre Tours,Quatre Tours,43.59082,5.479203,,,0,,,0,,
AIX-22686,22686,Quille,Quille,43.587513,5.431141,,,0,,,0,,
AIX-25613,25613,Quille,Quille,43.58741,5.431611,,,0,,,0,,
AIX-26327,26327,R.I.C.M,R.I.C.M,43.528503,5.459115,,,0,,,0,,
AIX-23302,23302,Rampelin,Rampelin,43.477921,5.414307,,,0,,,0,,
AIX-25537,25537,Rampelin,Rampelin,43.477333,5.414214,,,0,,,0,,
AIX-20058,20058,Rapine,Rapine,43.552147,5.424342,,,0,,,0,,
AIX-26388,26388,Rapine,Rapine,43.552757,5.423695,,,0,,,0,,
AIX-22922,22922,Rastoin,Rastoin,43.549664,5.412145,,,0,,,0,,
AIX-24041,24041,Rastoin,Rastoin,43.550133,5.41164,,,0,,,0,,
AIX-24585,24585,Ravanasse,Ravanasse,43.535355,5.414147,,,0,,,0,,
AIX-26582,26582,Ravanasse,Ravanasse,43.535393,5.414192,,,0,,,0,,
AIX-25538,25538,Rectorat,Rectorat,43.522366,5.447571,,,0,,,0,,
AIX-24042,24042,Reine Jeanne,Reine Jeanne,43.52314,5.448737,,,0,,,0,,
AIX-24586,24586,Reine Jeanne,Reine Jeanne,43.523247,5.448713,,,0,,,0,,
AIX-22140,22140,Renoir,Renoir,43.534466,5.43652,,,0,,,0,,
AIX-25757,25757,Renoir,Renoir,43.534454,5.436668,,,0,,,0,,
AIX-22141,22141,Reparade,Reparade,43.587231,5.432637,,,0,,,0,,
AIX-26583,26583,Reparade,Reparade,43.587296,5.43275,,,0,,,0,,
AIX-20727,20727,Repentance,Repentance,43.536621,5.473463,,,0,,,0,,
AIX-22055,22055,Repentance,Repentance,43.53627,5.473351,,,0,,,0,,
AIX-24928,24928,Requier,Requier,43.50074,5.381833,,,0,,,0,,
AIX-31872,31872,Requier,Requier,43.502193,5.382438,,,0,,,0,,
AIX-21704,21704,Rigaud,Rigaud,43.542938,5.454589,,,0,,,0,,
AIX-22142,22142,Robert,Robert,43.522057,5.452471,,,0,,,0,,
AIX-22399,22399,Robert,Robert,43.522053,5.452162,,,0,,,0,,
AIX-21482,21482,Rocher du Dragon,Rocher du Dragon,43.533115,5.440185,,,0,,,0,,
AIX-22713,22713,Rocher du Dragon,Rocher du Dragon,43.532795,5.439539,,,0,,,0,,
AIX-22056,22056,Roi René,Roi René,43.523949,5.449867,,,0,,,0,,
AIX-25032,25032,Romana,Romana,43.582058,5.41634,,,0,,,0,,
AIX-25539,25539,Romana,Romana,43.58176,5.416483,,,0,,,0,,
AIX-20486,20486,Rond-Point d'Eguilles,Rd Pt Eguilles,43.532703,5.427285,,,0,,,0,,
AIX-21575,21575,Rond-Point d'Eguilles,Rd Pt Eguilles,43.532696,5.426717,,,0,,,0,,
AIX-20122,20122,Rond-Point de La Gare,Rd Pt de la Gare,43.587486,5.476243,,,0,,,0,,
AIX-26437,26437,Rond-Point de La Gare,Rd Pt de la Gare,43.58749,5.47584,,,0,,,0,,
AIX-20714,20714,Rose,Rose,43.560856,5.433676,,,0,,,0,,
AIX-21037,21037,Rose,Rose,43.561115,5.433785,,,0,,,0,,
AIX-20370,20370,Roseaux,Roseaux,43.487915,5.412443,,,0,,,0,,
AIX-20728,20728,Roseaux,Roseaux,43.487732,5.412483,,,0,,,0,,
AIX-24178,24178,Rostolane,Rostolane,43.581619,5.426795,,,0,,,0,,
AIX-25540,25540,Rostolane,Rostolane,43.582115,5.425546,,,0,,,0,,
AIX-20930,20930,Rotonde,Rotonde,43.525681,5.44492,,,0,,,0,,
AIX-25387,25387,Rotonde,Rotonde,43.525249,5.44435,,,0,,,0,,
AIX-29170,29170,Rotonde,Rotonde,43.525642,5.444788,,,0,,,0,,
AIX-20858,20858,Rotonde Bonaparte,Rot. Bonaparte,43.52663,5.444524,,,0,,,0,,
AIX-30038,30038,Rotonde Bonaparte,Rot. Bonaparte,43.52684,5.44426,,,0,,,0,,
AIX-30027,30027,Rotonde Mirabeau,Rot. Mirabeau,43.526451,5.44572,,,0,,,0,,
AIX-22920,22920,Rotonde Narvik,Rot. Narvik,43.525593,5.442605,,,0,,,0,,
AIX-28384,28384,Rotonde Narvik,Rot. Narvik,43.525661,5.44271,,,0,,,0,,
AIX-20765,20765,Roumanille,Roumanille,43.518921,5.441692,,,0,,,0,,
AIX-26328,26328,Roumanille,Roumanille,43.518902,5.441479,,,0,,,0,,
AIX-22057,22057,Route de Moulin,Route de Moulin,43.597389,5.450719,,,0,,,0,,
AIX-24151,24151,République,République,43.528969,5.439556,,,0,,,0,,
AIX-25463,25463,République,République,43.528625,5.440062,,,0,,,0,,
AIX-22537,22537,Résidence Beaufort,Résid. Beaufort,43.563686,5.429642,,,0,,,0,,
AIX-23819,23819,Résidence Beaufort,Résid. Beaufort,43.56274,5.430164,,,0,,,0,,
AIX-20059,20059,Résidence du Pey Blanc,Résid  P.Blanc,43.543442,5.403144,,,0,,,0,,
AIX-20544,20544,Résidence du Pey Blanc,Résid  P.Blanc,43.543083,5.403997,,,0,,,0,,
AIX-24179,24179,Saint Mitre,Saint Mitre,43.53677,5.41898,,,0,,,0,,
AIX-25695,25695,Saint Mitre,Saint Mitre,43.536751,5.41919,,,0,,,0,,
AIX-21217,21217,Saint-Benoît,Saint-Benoît,43.514366,5.461418,,,0,,,0,,
AIX-22983,22983,Saint-Benoît,Saint-Benoît,43.51405,5.461032,,,0,,,0,,
AIX-25033,25033,Saint-Benoît,Saint-Benoît,43.51413,5.462298,,,0,,,0,,
AIX-21294,21294,Saint-Donat,Saint-Donat,43.543446,5.452607,,,0,,,0,,
AIX-22923,22923,Saint-Exupéry,Saint-Exupéry,43.51926,5.432504,,,0,,,0,,
AIX-24043,24043,Saint-Exupéry,Saint-Exupéry,43.519855,5.432165,,,0,,,0,,
AIX-25920,25920,Saint-Jean,Saint-Jean,43.525112,5.454585,,,0,,,0,,
AIX-20061,20061,Saint-Joseph,Saint-Joseph,43.508717,5.389625,,,0,,,0,,
AIX-35028,35028,Saint-Joseph,Saint-Joseph,43.508698,5.389184,,,0,,,0,,
AIX-21705,21705,Saint-Jérôme,Saint-Jérôme,43.517803,5.459641,,,0,,,0,,
AIX-22199,22199,Saint-Jérôme,Saint-Jérôme,43.517555,5.459831,,,0,,,0,,
AIX-25067,25067,Saint-Louis,Saint-Louis,43.529354,5.453794,,,0,,,0,,
AIX-21355,21355,Saint-Mitre,Saint-Mitre,43.536098,5.422036,,,0,,,0,,
AIX-26135,26135,Saint-Mitre,Saint-Mitre,43.536152,5.42164,,,0,,,0,,
AIX-24636,24636,Saint-Pierre,Saint Pierre,43.52298,5.455983,,,0,,,0,,
AIX-24992,24992,Saint-Pierre,Saint Pierre,43.523022,5.456153,,,0,,,0,,
AIX-23303,23303,Saint-Thomas,Saint Thomas,43.531216,5.456832,,,0,,,0,,
AIX-22200,22200,Sainte-Anne,Sainte-Anne,43.521328,5.458661,,,0,,,0,,
AIX-25921,25921,Sainte-Anne,Sainte-Anne,43.521236,5.458684,,,0,,,0,,
AIX-20729,20729,Saints Pères,Saints Pères,43.525513,5.399021,,,0,,,0,,
AIX-24483,24483,Saints Pères,Saints Pères,43.525505,5.399182,,,0,,,0,,
AIX-20546,20546,San Peyre,San Peyre,43.581532,5.424493,,,0,,,0,,
AIX-24180,24180,San Peyre,San Peyre,43.581642,5.424637,,,0,,,0,,
