shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
130041,43.560471,5.420579,12,
130041,43.556782,5.419257,13,
130041,43.556782,5.419257,13,
130041,43.552147,5.424342,14,
130041,43.552147,5.424342,14,
130041,43.536526,5.434966,15,
130041,43.536526,5.434966,15,
130041,43.534927,5.43581,16,
130041,43.534927,5.43581,16,
130041,43.532871,5.436898,17,
130041,43.532871,5.436898,17,
130041,43.53067,5.438123,18,
130041,43.53067,5.438123,18,
130041,43.528625,5.440062,19,
130041,43.528625,5.440062,19,
130041,43.527966,5.44154,20,
130041,43.527966,5.44154,20,
130041,43.52663,5.444524,21,
130041,43.52663,5.444524,21,
130041,43.523891,5.447196,22,
130041,43.523891,5.447196,22,
130041,43.523949,5.449867,23,
130041,43.523949,5.449867,23,
130041,43.525112,5.454585,24,
130041,43.525112,5.454585,24,
130041,43.52652,5.45737,25,
130041,43.52652,5.45737,25,
130041,43.526779,5.460552,26,
130041,43.526779,5.460552,26,
130041,43.526894,5.463506,27,
130041,43.526894,5.463506,27,
130041,43.525993,5.465113,28,
130041,43.525993,5.465113,28,
130041,43.524872,5.466915,29,
130041,43.524872,5.466915,29,
130041,43.523598,5.468272,30,
130041,43.523598,5.468272,30,
130041,43.520878,5.467444,31,
130041,43.520878,5.467444,31,
130041,43.518536,5.46689,32,
130041,43.518536,5.46689,32,
130041,43.517311,5.465274,33,
130041,43.517311,5.465274,33,
130041,43.515415,5.468589,34,
130041,43.515415,5.468589,34,
130041,43.514084,5.469984,35,
130041,43.514084,5.469984,35,
130041,43.512348,5.472689,36,
130041,43.512348,5.472689,36,
130041,43.512352,5.482276,37,
130041,43.512352,5.482276,37,
130041,43.510994,5.487115,38,
130041,43.510994,5.487115,38,
130041,43.509651,5.48974,39,
130041,43.509651,5.48974,39,
130041,43.510746,5.492797,40,
130041,43.510746,5.492797,40,
130041,43.512665,5.494869,41,
130041,43.512665,5.494869,41,
130047,43.580608,5.42264,1,
130047,43.580608,5.42264,1,
130047,43.580734,5.421522,2,
130047,43.580734,5.421522,2,
130047,43.579662,5.41833,3,
130047,43.579662,5.41833,3,
130047,43.580147,5.416748,4,
130047,43.580147,5.416748,4,
130047,43.580204,5.413547,5,
130047,43.580204,5.413547,5,
130047,43.579433,5.410837,6,
130047,43.579433,5.410837,6,
130047,43.57819,5.409788,7,
130047,43.57819,5.409788,7,
130047,43.57291,5.409212,8,
130047,43.57291,5.409212,8,
130047,43.569576,5.418108,9,
130047,43.569576,5.418108,9,
130047,43.567177,5.420984,10,
130047,43.567177,5.420984,10,
130047,43.563667,5.420485,11,
130047,43.563667,5.420485,11,
130047,43.560471,5.420579,12,
130047,43.560471,5.420579,12,
130047,43.556782,5.419257,13,
130047,43.556782,5.419257,13,
130047,43.552147,5.424342,14,
130047,43.552147,5.424342,14,
130047,43.536526,5.434966,15,
130047,43.536526,5.434966,15,
130047,43.534927,5.43581,16,
130047,43.534927,5.43581,16,
130047,43.532871,5.436898,17,
130047,43.532871,5.436898,17,
130047,43.53067,5.438123,18,
130047,43.53067,5.438123,18,
130047,43.528625,5.440062,19,
130047,43.528625,5.440062,19,
130047,43.527966,5.44154,20,
130047,43.527966,5.44154,20,
130047,43.52663,5.444524,21,
130047,43.52663,5.444524,21,
130047,43.523891,5.447196,22,
130047,43.523891,5.447196,22,
130047,43.523949,5.449867,23,
130047,43.523949,5.449867,23,
130047,43.525112,5.454585,24,
130047,43.525112,5.454585,24,
130047,43.52652,5.45737,25,
130047,43.52652,5.45737,25,
130047,43.526779,5.460552,26,
130047,43.526779,5.460552,26,
130047,43.526894,5.463506,27,
130047,43.526894,5.463506,27,
130047,43.525993,5.465113,28,
130047,43.525993,5.465113,28,
130047,43.524872,5.466915,29,
130047,43.524872,5.466915,29,
130047,43.523598,5.468272,30,
130047,43.523598,5.468272,30,
130047,43.520878,5.467444,31,
130047,43.520878,5.467444,31,
130047,43.518536,5.46689,32,
130047,43.518536,5.46689,32,
130047,43.517311,5.465274,33,
130047,43.517311,5.465274,33,
130047,43.515415,5.468589,34,
130047,43.515415,5.468589,34,
130047,43.514084,5.469984,35,
130047,43.514084,5.469984,35,
130047,43.512348,5.472689,36,
130047,43.512348,5.472689,36,
130047,43.512352,5.482276,37,
130047,43.512352,5.482276,37,
130047,43.510994,5.487115,38,
130047,43.510994,5.487115,38,
130047,43.509651,5.48974,39,
130047,43.509651,5.48974,39,
130047,43.510746,5.492797,40,
130047,43.510746,5.492797,40,
130047,43.512665,5.494869,41,
130047,43.512665,5.494869,41,
130047,43.514557,5.499711,42,
130047,43.514557,5.499711,42,
130047,43.517906,5.503689,43,
130047,43.517906,5.503689,43,
130047,43.522224,5.510557,44,
130047,43.522224,5.510557,44,
130047,43.519524,5.511689,45,
130047,43.519524,5.511689,45,
130048,43.512798,5.494956,1,
130048,43.512798,5.494956,1,
130048,43.510254,5.492282,2,
130048,43.510254,5.492282,2,
130048,43.509785,5.489786,3,
130048,43.509785,5.489786,3,
130048,43.510956,5.487617,4,
130048,43.510956,5.487617,4,
130048,43.512661,5.481788,5,
130048,43.512661,5.481788,5,
130048,43.51302,5.471666,6,
130048,43.51302,5.471666,6,
130048,43.514145,5.470213,7,
130048,43.514145,5.470213,7,
130048,43.515491,5.468707,8,
130048,43.515491,5.468707,8,
130048,43.518764,5.467216,9,
130048,43.518764,5.467216,9,
130048,43.521072,5.467722,10,
130048,43.521072,5.467722,10,
130048,43.523647,5.468222,11,
130048,43.523647,5.468222,11,
130048,43.525116,5.466639,12,
130048,43.525116,5.466639,12,
130048,43.526283,5.464852,13,
130048,43.526283,5.464852,13,
130048,43.527012,5.463321,14,
130048,43.527012,5.463321,14,
130048,43.526901,5.4603,15,
130048,43.526901,5.4603,15,
130048,43.526482,5.45769,16,
130048,43.526482,5.45769,16,
130048,43.528027,5.45519,17,
130048,43.528027,5.45519,17,
130048,43.529354,5.453794,18,
130048,43.529354,5.453794,18,
130048,43.531696,5.451636,19,
130048,43.531696,5.451636,19,
130048,43.53265,5.448878,20,
130048,43.53265,5.448878,20,
130048,43.532204,5.445223,21,
130048,43.532204,5.445223,21,
130048,43.531307,5.441679,22,
130048,43.531307,5.441679,22,
130048,43.530766,5.439666,23,
130048,43.530766,5.439666,23,
130048,43.532791,5.43716,24,
130048,43.532791,5.43716,24,
130048,43.534748,5.436094,25,
130048,43.534748,5.436094,25,
130048,43.537018,5.434792,26,
130048,43.537018,5.434792,26,
130048,43.549286,5.427337,27,
130048,43.549286,5.427337,27,
130048,43.552757,5.423696,28,
130048,43.552757,5.423696,28,
130048,43.556316,5.419759,29,
130048,43.556316,5.419759,29,
130048,43.56036,5.420691,30,
130048,43.56036,5.420691,30,
130048,43.563572,5.420589,31,
130048,43.563572,5.420589,31,
130048,43.567181,5.421093,32,
130048,43.567181,5.421093,32,
130048,43.569752,5.418084,33,
130048,43.569752,5.418084,33,
130048,43.57291,5.409212,34,
130048,43.57291,5.409212,34,
130048,43.577324,5.410332,35,
130048,43.577324,5.410332,35,
130048,43.579315,5.410888,36,
130048,43.579315,5.410888,36,
130048,43.58012,5.41379,37,
130048,43.58012,5.41379,37,
130048,43.580101,5.417273,38,
130048,43.580101,5.417273,38,
130048,43.57946,5.418348,39,
130048,43.57946,5.418348,39,
130048,43.580608,5.42264,40,
130048,43.580608,5.42264,40,
140020,43.522903,5.442516,1,
140020,43.522507,5.442368,2,
140020,43.51976,5.442678,3,
140020,43.514709,5.442599,4,
140020,43.509434,5.440727,5,
140020,43.507038,5.43686,6,
140020,43.504253,5.435232,7,
140020,43.496037,5.433347,8,
140020,43.491928,5.429228,9,
140020,43.489227,5.425423,10,
140020,43.487129,5.422419,11,
140020,43.484806,5.419195,12,
140020,43.483959,5.418056,13,
140020,43.480457,5.414669,14,
140020,43.477924,5.414307,15,
140020,43.472988,5.409787,16,
140020,43.471554,5.402022,17,
140020,43.479092,5.394563,18,
140020,43.480202,5.394,19,
140020,43.481243,5.391016,20,
140020,43.481308,5.387572,21,
140020,43.484497,5.382222,22,
140020,43.486584,5.37953,23,
140020,43.488865,5.376582,24,
140020,43.491234,5.373515,25,
140020,43.493092,5.369349,26,
140020,43.497284,5.369411,27,
140020,43.50074,5.381833,28,
140020,43.502293,5.390607,29,
140020,43.502327,5.39097,30,
140020,43.504333,5.394771,31,
140021,43.504333,5.394771,1,
140021,43.503273,5.390941,2,
140021,43.503311,5.385771,3,
140021,43.503342,5.383428,4,
140021,43.502193,5.382438,5,
140021,43.496517,5.368704,6,
140021,43.493267,5.369081,7,
140021,43.491039,5.37326,8,
140021,43.488705,5.376466,9,
140021,43.486279,5.379583,10,
140021,43.484226,5.38225,11,
140021,43.482143,5.385345,12,
140021,43.481098,5.391251,13,
140021,43.480389,5.3938,14,
140021,43.479012,5.394469,15,
140021,43.471737,5.402144,16,
140021,43.473206,5.410355,17,
140021,43.477333,5.4142150000000004,18,
140021,43.480404,5.415156,19,
140021,43.483662,5.41775,20,
140021,43.484867,5.419401,21,
140021,43.486824,5.422256,22,
140021,43.489315,5.425681,23,
140021,43.492222,5.429852,24,
140021,43.496258,5.43357,25,
140021,43.504154,5.435382,26,
140021,43.50732,5.43753,27,
140021,43.509483,5.440955,28,
140021,43.514702,5.442742,29,
140021,43.519749,5.442779,30,
140021,43.522903,5.442516,31,
140023,43.504333,5.394771,1,
140023,43.503273,5.390941,2,
140023,43.503311,5.385771,3,
140023,43.503342,5.383428,4,
140023,43.502193,5.382438,5,
140023,43.496517,5.368704,6,
140023,43.493267,5.369081,7,
140023,43.491039,5.37326,8,
140023,43.488705,5.376466,9,
140023,43.486279,5.379583,10,
140023,43.484226,5.38225,11,
140023,43.482143,5.385345,12,
140023,43.481098,5.391251,13,
140023,43.480389,5.3938,14,
140023,43.479012,5.394469,15,
140023,43.471737,5.402144,16,
140023,43.473206,5.410355,17,
140023,43.477333,5.4142150000000004,18,
140023,43.480404,5.415156,19,
140023,43.483662,5.41775,20,
140023,43.484867,5.419401,21,
140023,43.486824,5.422256,22,
140023,43.489315,5.425681,23,
140023,43.492222,5.429852,24,
140023,43.496258,5.43357,25,
140023,43.504154,5.435382,26,
140023,43.50732,5.43753,27,
140023,43.509483,5.440955,28,
140023,43.514702,5.442742,29,
140023,43.519749,5.442779,30,
140023,43.522903,5.442516,31,
150031,43.523472,5.441667,1,
150031,43.520031,5.4347,2,
150031,43.493267,5.369081,3,
150031,43.491039,5.37326,4,
150031,43.488705,5.376466,5,
150031,43.486279,5.379583,6,
150031,43.484226,5.38225,7,
150031,43.480591,5.378879,8,
150031,43.478168,5.37474,9,
150031,43.47876,5.37183,10,
150031,43.480339,5.36693,11,
150031,43.485008,5.36272,12,
150031,43.488071,5.359329,13,
150031,43.490585,5.356274,14,
150031,43.491943,5.355204,15,
150031,43.495701,5.351352,16,
150031,43.495811,5.347001,17,
150031,43.494884,5.34268,18,
150031,43.491081,5.340308,19,
150031,43.488663,5.341134,20,
150031,43.485668,5.342336,21,
150031,43.486465,5.344617,22,
150032,43.49036,5.332014,1,
150032,43.491631,5.339328,2,
150032,43.494808,5.342905,3,
150032,43.495502,5.347593,4,
150032,43.495834,5.351426,5,
150032,43.492485,5.35534,6,
150032,43.490635,5.356172,7,
150032,43.487919,5.359264,8,
150032,43.485508,5.361713,9,
150032,43.47982,5.36761,10,
150032,43.479019,5.37073,11,
150032,43.478039,5.37467,12,
150032,43.481117,5.379579,13,
150032,43.484497,5.382222,14,
150032,43.486584,5.37953,15,
150032,43.488865,5.376582,16,
150032,43.491234,5.373515,17,
150032,43.492046,5.372404,18,
150032,43.520073,5.435095,19,
150032,43.523472,5.441667,20,
150033,43.486465,5.344617,1,
150033,43.485741,5.342357,2,
150033,43.488922,5.341179,3,
150033,43.491249,5.340556,4,
150033,43.494808,5.342905,5,
150033,43.495502,5.347593,6,
150033,43.495834,5.351426,7,
150033,43.492485,5.35534,8,
150033,43.490635,5.356172,9,
150033,43.487919,5.359264,10,
150033,43.485508,5.361713,11,
150033,43.47982,5.36761,12,
150033,43.479019,5.37073,13,
150033,43.478039,5.37467,14,
150033,43.481117,5.379579,15,
150033,43.484497,5.382222,16,
150033,43.486584,5.37953,17,
150033,43.488865,5.376582,18,
150033,43.491234,5.373515,19,
150033,43.492046,5.372404,20,
150033,43.520073,5.435095,21,
150033,43.523472,5.441667,22,
150034,43.523472,5.441667,1,
150034,43.520031,5.4347,2,
150034,43.493267,5.369081,3,
150034,43.491039,5.37326,4,
150034,43.488705,5.376466,5,
150034,43.486279,5.379583,6,
150034,43.484226,5.38225,7,
150034,43.480591,5.378879,8,
150034,43.478168,5.37474,9,
150034,43.47876,5.37183,10,
150034,43.480339,5.36693,11,
150034,43.485008,5.36272,12,
150034,43.488071,5.359329,13,
150034,43.490585,5.356274,14,
150034,43.491943,5.355204,15,
150034,43.495701,5.351352,16,
150034,43.495811,5.347001,17,
150034,43.494884,5.34268,18,
150034,43.49147,5.33888,19,
150034,43.49036,5.332014,20,
150035,43.523472,5.441667,1,
150035,43.520031,5.4347,2,
150035,43.493267,5.369081,3,
150035,43.491039,5.37326,4,
150035,43.488705,5.376466,5,
150035,43.486279,5.379583,6,
150035,43.484226,5.38225,7,
150035,43.480591,5.378879,8,
150035,43.478168,5.37474,9,
150035,43.47876,5.37183,10,
150035,43.480339,5.36693,11,
150035,43.485008,5.36272,12,
150035,43.488071,5.359329,13,
150035,43.490585,5.356274,14,
150035,43.491943,5.355204,15,
150035,43.495701,5.351352,16,
150035,43.495811,5.347001,17,
150035,43.494884,5.34268,18,
150035,43.49147,5.33888,19,
150035,43.49036,5.332014,20,
150036,43.49036,5.332014,1,
150036,43.491631,5.339328,2,
150036,43.494808,5.342905,3,
150036,43.495502,5.347593,4,
150036,43.495834,5.351426,5,
150036,43.492485,5.35534,6,
150036,43.490635,5.356172,7,
150036,43.487919,5.359264,8,
150036,43.485508,5.361713,9,
150036,43.47982,5.36761,10,
150036,43.479019,5.37073,11,
150036,43.478039,5.37467,12,
150036,43.481117,5.379579,13,
150036,43.484497,5.382222,14,
150036,43.486584,5.37953,15,
150036,43.488865,5.376582,16,
150036,43.491234,5.373515,17,
150036,43.492046,5.372404,18,
150036,43.520073,5.435095,19,
150036,43.523472,5.441667,20,
150037,43.523472,5.441667,1,
150037,43.520031,5.4347,2,
150037,43.493267,5.369081,3,
150037,43.491039,5.37326,4,
150037,43.488705,5.376466,5,
150037,43.486279,5.379583,6,
150037,43.484226,5.38225,7,
150037,43.480591,5.378879,8,
150037,43.478168,5.37474,9,
150037,43.47876,5.37183,10,
150037,43.480339,5.36693,11,
150037,43.485008,5.36272,12,
150037,43.488071,5.359329,13,
150037,43.490585,5.356274,14,
150037,43.491943,5.355204,15,
150037,43.495701,5.351352,16,
150037,43.495811,5.347001,17,
150037,43.494884,5.34268,18,
150037,43.491081,5.340308,19,
150037,43.488663,5.341134,20,
150037,43.485668,5.342336,21,
150037,43.486465,5.344617,22,
150038,43.523472,5.441667,1,
150038,43.520031,5.4347,2,
150038,43.493267,5.369081,3,
150038,43.491039,5.37326,4,
150038,43.488705,5.376466,5,
150038,43.486279,5.379583,6,
150038,43.484226,5.38225,7,
150038,43.480591,5.378879,8,
150038,43.478168,5.37474,9,
150038,43.47876,5.37183,10,
150038,43.480339,5.36693,11,
150038,43.485008,5.36272,12,
150038,43.488071,5.359329,13,
150038,43.490585,5.356274,14,
150038,43.491943,5.355204,15,
150038,43.495701,5.351352,16,
150038,43.495811,5.347001,17,
150038,43.494884,5.34268,18,
150038,43.49147,5.33888,19,
150038,43.49036,5.332014,20,
15SP0034,43.538414,5.411636,1,
15SP0034,43.536362,5.411599,2,
15SP0034,43.535355,5.414147,3,
15SP0034,43.532848,5.412794,4,
15SP0034,43.531719,5.412963,5,
15SP0034,43.529327,5.41288,6,
15SP0034,43.528118,5.411432,7,
15SP0034,43.525379,5.413538,8,
15SP0034,43.524445,5.415522,9,
15SP0034,43.524929,5.422967,10,
15SP0034,43.526192,5.423975,11,
15SP0034,43.528164,5.429886,12,
15SP0034,43.528233,5.433351,13,
15SP0034,43.528603,5.436275,14,
15SP0034,43.529026,5.438655,15,
15SP0034,43.528625,5.440062,16,
15SP0034,43.527966,5.44154,17,
15SP0034,43.52663,5.444524,18,
15SP0034,43.52367,5.44266,19,
15SP0034,43.522507,5.442368,20,
15SP0034,43.51976,5.442678,21,
15SP0034,43.518902,5.441479,22,
15SP0034,43.517742,5.439007,23,
15SP0034,43.517159,5.437105,24,
15SP0034,43.515537,5.434653,25,
15SP0034,43.513008,5.437099,26,
15SP0034,43.511822,5.435938,27,
15SP0034,43.509949,5.43501,28,
15SP0034,43.508114,5.42361,29,
15SP0034,43.506989,5.41552,30,
15SP0034,43.504333,5.394771,31,
15SP0034,43.503273,5.390941,32,
15SP0034,43.503311,5.385771,33,
15SP0034,43.503342,5.383428,34,
15SP0034,43.50074,5.381833,35,
15SP0034,43.493267,5.369081,36,
15SP0034,43.490902,5.37264,37,
15SP0034,43.492947,5.37391,38,
15SP0034,43.493134,5.377723,39,
15SP0034,43.491436,5.379872,40,
15SP0034,43.488945,5.382446,41,
15SP0034,43.486279,5.379583,42,
15SP0034,43.484226,5.38225,43,
15SP0034,43.482143,5.385345,44,
15SP0034,43.479031,5.383891,45,
15SP0034,43.480591,5.378879,46,
15SP0034,43.478168,5.37474,47,
15SP0034,43.47876,5.37183,48,
15SP0034,43.480339,5.36693,49,
15SP0034,43.485008,5.36272,50,
160055,43.504559,5.44608,1,
160055,43.507053,5.447096,2,
160055,43.509552,5.446916,3,
160055,43.511448,5.448764,4,
160055,43.511726,5.453313,5,
160055,43.511841,5.457402,6,
160055,43.512012,5.462,7,
160055,43.513226,5.463781,8,
160055,43.514275,5.462827,9,
160055,43.514366,5.461418,10,
160055,43.516403,5.460912,11,
160055,43.517803,5.459641,12,
160055,43.518093,5.459122,13,
160055,43.520084,5.455969,14,
160055,43.523022,5.456153,15,
160055,43.524746,5.454524,16,
160055,43.528027,5.45519,17,
160055,43.529354,5.453794,18,
160055,43.531696,5.451636,19,
160055,43.53265,5.448878,20,
160055,43.532204,5.445223,21,
160055,43.531307,5.441679,22,
160055,43.530766,5.439666,23,
160055,43.528477,5.438953,24,
160055,43.527023,5.438964,25,
160055,43.525593,5.442605,26,
160057,43.525593,5.442605,1,
160057,43.52356,5.444811,2,
160057,43.523891,5.447196,3,
160057,43.523949,5.449867,4,
160057,43.524738,5.45396,5,
160057,43.52298,5.455983,6,
160057,43.5196,5.45644,7,
160057,43.517982,5.459007,8,
160057,43.517555,5.459831,9,
160057,43.5159,5.461181,10,
160057,43.51413,5.462298,11,
160057,43.513088,5.463658,12,
160057,43.51173,5.461556,13,
160057,43.511883,5.457265,14,
160057,43.511822,5.454042,15,
160057,43.511471,5.448038,16,
160057,43.509434,5.446846,17,
160057,43.506409,5.447549,18,
160057,43.504559,5.44608,19,
170059,43.497925,5.370503,1,
170059,43.493267,5.369081,2,
170059,43.490902,5.37264,3,
170059,43.492046,5.372404,4,
170059,43.528164,5.429886,5,
170059,43.528233,5.433351,6,
170059,43.528603,5.436275,7,
170059,43.529026,5.438655,8,
170059,43.528625,5.440062,9,
170059,43.527966,5.44154,10,
170059,43.52663,5.444524,11,
170059,43.52367,5.44266,12,
170059,43.523521,5.43925,13,
170059,43.520031,5.4347,14,
170059,43.479092,5.394563,15,
170059,43.481525,5.395708,16,
170059,43.480202,5.394,17,
170059,43.481243,5.391016,18,
170059,43.481308,5.387572,19,
170059,43.484497,5.382222,20,
170059,43.486584,5.37953,21,
170059,43.488865,5.376582,22,
170059,43.491234,5.373515,23,
170059,43.493092,5.369349,24,
170059,43.497925,5.370503,25,
170060,43.497925,5.370503,1,
170060,43.493267,5.369081,2,
170060,43.491039,5.37326,3,
170060,43.488705,5.376466,4,
170060,43.486279,5.379583,5,
170060,43.484226,5.38225,6,
170060,43.482143,5.385345,7,
170060,43.481098,5.391251,8,
170060,43.480389,5.3938,9,
170060,43.481525,5.395708,10,
170060,43.479012,5.394469,11,
170060,43.520073,5.435095,12,
170060,43.52346,5.43849,13,
170060,43.5238,5.44287,14,
170060,43.525642,5.444788,15,
170060,43.527554,5.442679,16,
170060,43.528969,5.439557,17,
170060,43.528744,5.436259,18,
170060,43.528408,5.433347,19,
170060,43.528347,5.429755,20,
170060,43.497925,5.370503,21,
170061,43.497925,5.370503,1,
170061,43.493267,5.369081,2,
170061,43.491039,5.37326,3,
170061,43.488705,5.376466,4,
170061,43.486279,5.379583,5,
170061,43.484226,5.38225,6,
170061,43.482143,5.385345,7,
170061,43.481098,5.391251,8,
170061,43.480389,5.3938,9,
170061,43.481525,5.395708,10,
170061,43.479012,5.394469,11,
170061,43.520073,5.435095,12,
170061,43.52346,5.43849,13,
170061,43.5238,5.44287,14,
170061,43.525642,5.444788,15,
170061,43.527554,5.442679,16,
170061,43.528969,5.439557,17,
170061,43.528744,5.436259,18,
170061,43.528408,5.433347,19,
170061,43.528347,5.429755,20,
170061,43.497925,5.370503,21,
170062,43.497925,5.370503,1,
170062,43.493267,5.369081,2,
170062,43.490902,5.37264,3,
170062,43.492046,5.372404,4,
170062,43.528164,5.429886,5,
170062,43.528233,5.433351,6,
170062,43.528603,5.436275,7,
170062,43.529026,5.438655,8,
170062,43.528625,5.440062,9,
170062,43.527966,5.44154,10,
170062,43.52663,5.444524,11,
170062,43.52367,5.44266,12,
170062,43.523521,5.43925,13,
170062,43.520031,5.4347,14,
170062,43.479092,5.394563,15,
170062,43.481525,5.395708,16,
170062,43.480202,5.394,17,
170062,43.481243,5.391016,18,
170062,43.481308,5.387572,19,
170062,43.484497,5.382222,20,
170062,43.486584,5.37953,21,
170062,43.488865,5.376582,22,
170062,43.491234,5.373515,23,
170062,43.493092,5.369349,24,
170062,43.497925,5.370503,25,
180010,43.523487,5.441752,1,
180010,43.522507,5.442368,2,
180010,43.51976,5.442678,3,
180010,43.518902,5.441479,4,
180010,43.517742,5.439007,5,
180010,43.517159,5.437105,6,
180010,43.515537,5.434653,7,
180010,43.513008,5.437099,8,
180010,43.511822,5.435938,9,
180010,43.509949,5.43501,10,
180010,43.508114,5.42361,11,
180010,43.506989,5.41552,12,
180010,43.504333,5.394771,13,
180010,43.503273,5.390941,14,
180010,43.503311,5.385771,15,
180010,43.503342,5.383428,16,
180010,43.50074,5.381833,17,
180010,43.488071,5.359329,18,
180010,43.490585,5.356274,19,
180010,43.491943,5.355204,20,
180010,43.495701,5.351352,21,
180010,43.495811,5.347001,22,
180010,43.494884,5.34268,23,
180010,43.491081,5.340308,24,
180010,43.488663,5.341134,25,
180010,43.485668,5.342336,26,
180010,43.486465,5.344617,27,
180030,43.523487,5.441752,1,
180030,43.520031,5.4347,2,
180030,43.504333,5.394771,3,
180030,43.488071,5.359329,4,
180030,43.490585,5.356274,5,
180030,43.491943,5.355204,6,
180030,43.495701,5.351352,7,
180030,43.495811,5.347001,8,
180030,43.494884,5.34268,9,
180030,43.491081,5.340308,10,
180030,43.488663,5.341134,11,
180030,43.485668,5.342336,12,
180030,43.486465,5.344617,13,
180040,43.523487,5.441752,1,
180040,43.520031,5.4347,2,
180040,43.504333,5.394771,3,
180040,43.488071,5.359329,4,
180040,43.490585,5.356274,5,
180040,43.491943,5.355204,6,
180040,43.495701,5.351352,7,
180040,43.495811,5.347001,8,
180040,43.494884,5.34268,9,
180040,43.491081,5.340308,10,
180040,43.488663,5.341134,11,
180040,43.485668,5.342336,12,
180040,43.486465,5.344617,13,
180041,43.486465,5.344617,1,
180041,43.485741,5.342357,2,
180041,43.488922,5.341179,3,
180041,43.491249,5.340556,4,
180041,43.494808,5.342905,5,
180041,43.495502,5.347593,6,
180041,43.495834,5.351426,7,
180041,43.492485,5.35534,8,
180041,43.490635,5.356172,9,
180041,43.487919,5.359264,10,
180041,43.485508,5.361713,11,
180041,43.502293,5.390607,12,
180041,43.502327,5.39097,13,
180041,43.504333,5.394771,14,
180041,43.507656,5.417286,15,
180041,43.507999,5.423786,16,
180041,43.509823,5.435396,17,
180041,43.513012,5.437216,18,
180041,43.515575,5.434917,19,
180041,43.516659,5.435024,20,
180041,43.517075,5.435406,21,
180041,43.517086,5.437229,22,
180041,43.517689,5.439083,23,
180041,43.518921,5.441692,24,
180041,43.519749,5.442779,25,
180041,43.523487,5.441752,26,
180061,43.523487,5.441752,1,
180061,43.520031,5.4347,2,
180061,43.504333,5.394771,3,
180061,43.488071,5.359329,4,
180061,43.490585,5.356274,5,
180061,43.491943,5.355204,6,
180061,43.495701,5.351352,7,
180061,43.495811,5.347001,8,
180061,43.494884,5.34268,9,
180061,43.491081,5.340308,10,
180061,43.488663,5.341134,11,
180061,43.485668,5.342336,12,
180061,43.486465,5.344617,13,
180062,43.486465,5.344617,1,
180062,43.485741,5.342357,2,
180062,43.488922,5.341179,3,
180062,43.491249,5.340556,4,
180062,43.494808,5.342905,5,
180062,43.495502,5.347593,6,
180062,43.495834,5.351426,7,
180062,43.492485,5.35534,8,
180062,43.490635,5.356172,9,
180062,43.487919,5.359264,10,
180062,43.485508,5.361713,11,
180062,43.504333,5.394771,12,
180062,43.520073,5.435095,13,
180062,43.523487,5.441752,14,
210012,43.531696,5.451636,1,
210012,43.532913,5.455163,2,
210012,43.531216,5.456831,3,
210012,43.53302,5.458918,4,
210012,43.53392,5.461131,5,
210012,43.533703,5.463512,6,
210012,43.535316,5.468741,7,
210012,43.535595,5.471227,8,
210012,43.535236,5.476066,9,
210012,43.535229,5.47945,10,
210012,43.538033,5.484575,11,
210012,43.541962,5.493305,12,
210012,43.542198,5.49624,13,
210012,43.539871,5.496924,14,
210012,43.547237,5.493321,15,
210012,43.546131,5.496233,16,
210012,43.545033,5.499456,17,
210012,43.546284,5.503961,18,
210012,43.546051,5.508022,19,
210012,43.548325,5.511828,20,
210012,43.546631,5.512131,21,
210012,43.545502,5.514394,22,
210012,43.546188,5.519715,23,
210012,43.54995,5.523638,24,
210012,43.552883,5.528151,25,
210012,43.553944,5.531466,26,
210012,43.552525,5.536155,27,
210012,43.552177,5.538856,28,
210012,43.551853,5.542816,29,
210030,43.551853,5.542816,1,
210030,43.552177,5.538856,2,
210030,43.552525,5.536155,3,
210030,43.553944,5.531466,4,
210030,43.552883,5.528151,5,
210030,43.54995,5.523638,6,
210030,43.546188,5.519715,7,
210030,43.545456,5.514117,8,
210030,43.546631,5.512131,9,
210030,43.548325,5.511828,10,
210030,43.546051,5.508022,11,
210030,43.546284,5.503961,12,
210030,43.547237,5.493321,13,
210030,43.546131,5.496233,14,
210030,43.545033,5.499456,15,
210030,43.53997,5.49662,16,
210030,43.542198,5.49624,17,
210030,43.541962,5.493305,18,
210030,43.538113,5.484469,19,
210030,43.535442,5.480443,20,
210030,43.535305,5.476194,21,
210030,43.535709,5.469513,22,
210030,43.533806,5.462532,23,
210030,43.534058,5.460897,24,
210030,43.533901,5.459284,25,
210030,43.532101,5.456892,26,
210030,43.530937,5.455961,27,
210030,43.529865,5.453839,28,
210030,43.531696,5.451636,29,
220033,43.52663,5.444524,1,
220033,43.525661,5.44271,2,
220033,43.529026,5.438655,3,
220033,43.530128,5.438575,4,
220033,43.531994,5.43684,5,
220033,43.533089,5.43193,6,
220033,43.53437,5.42973,7,
220033,43.53537,5.42623,8,
220033,43.536098,5.422036,9,
220033,43.537514,5.420714,10,
220033,43.540604,5.419272,11,
220033,43.542461,5.417428,12,
220033,43.545162,5.415977,13,
220033,43.546268,5.414638,14,
220033,43.547543,5.413114,15,
220033,43.549664,5.412145,16,
220033,43.552181,5.408303,17,
220033,43.555233,5.404065,18,
220033,43.554741,5.407564,19,
220033,43.554985,5.411771,20,
220033,43.555439,5.414992,21,
220033,43.556316,5.419759,22,
220035,43.52663,5.444524,1,
